"Автор (ы)","Author full names","Идентификатор автора(ов)","Название документа","Год","Название источника","Том","Выпуск","Статья №","Страница начала","Страница окончания","Цитирования","DOI","Ссылка","Организации","Авторы организаций","Краткое описание","Ключевые слова автора","Ключевые слова указателя","Сведения о финансировании","Текст о финансировании","Спонсоры","Название конференции","Дата конференции","Место проведения конференции","Код конференции","Тип документа","СТАДИЯ ПУБЛИКАЦИИ","Open Access (открытый доступ)","Источник","EID"
"Dauletbayeva, B.; Davletova, A.; Perlenbetov, M.; Sangilbaev, O.","Dauletbayeva, Bayan (60343118900); Davletova, Akmaral (58655653300); Perlenbetov, Mukhan (56366690100); Sangilbaev, Ospan Seydullaevich (55801246000)","60343118900; 58655653300; 56366690100; 55801246000","Working with Adolescent Autodestructive Behavior in Kazakhstan","2026","Journal of Forensic Psychology Research and Practice","","","","","","0","10.1080/24732850.2025.2612577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105028130695&doi=10.1080%2F24732850.2025.2612577&partnerID=40&md5=72db5e78b8b3441d5aba08e5b9f19785","Department of Psychology, Turan University, Almaty, Almaty, Kazakhstan; SDU University, Kaskelen, Almaty, Kazakhstan; Department of Psychology, ""Q"" University, Almaty, Kazakhstan","Dauletbayeva, Bayan, Department of Psychology, Turan University, Almaty, Almaty, Kazakhstan; Davletova, Akmaral, SDU University, Kaskelen, Almaty, Kazakhstan; Perlenbetov, Mukhan, Department of Psychology, ""Q"" University, Almaty, Kazakhstan; Sangilbaev, Ospan Seydullaevich, Department of Psychology, Turan University, Almaty, Almaty, Kazakhstan","The purpose of the research is to determine the specific features of children’s mental development in puberty and the specifics of the development of destructive attitudes in them. The theoretical and methodological foundation of the scientific research was a combination of qualitative methods of structural and functional analysis of the problem of providing psychological help to pupils, an analytical approach to exploring the specific features of the development of autodestructive behavior in adolescents. The practical value of the obtained results consists in the possibility to use the highlighted approach early diagnosis and targeted psychological support to schoolchildren. © 2026 Taylor & Francis Group, LLC.","Loneliness; neuropsychiatric disorders; psychological correction; self-regulation; suicidal ideation; value system","","","","","","","","","Article","aip","","Scopus","2-s2.0-105028130695"
"Balık, O.; Özden, E.S.; Özcan, M.S.; Alkaya-Solmaz, F.A.; Kirdemir, P.","Balık, Onurcan (59549329100); Özden, Eyyüp Sabri (57193340122); Özcan, Mustafa Soner (57192821503); Alkaya-Solmaz, Filiz (56237635100); Kirdemir, Pakize (56632840600)","59549329100; 57193340122; 57192821503; 56237635100; 56632840600","Comparison of NoSAS score with STOP-Bang and Berlin scores in predicting difficult airway","2025","BMC Anesthesiology","25","1","46","","","2","10.1186/s12871-025-02926-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217357651&doi=10.1186%2Fs12871-025-02926-1&partnerID=40&md5=18af0572716c05fc364eb672872404c7","Department of Anesthesiology, SDU University, Kaskelen, Almaty, Kazakhstan","Balık, Onurcan, Department of Anesthesiology, SDU University, Kaskelen, Almaty, Kazakhstan; Özden, Eyyüp Sabri, Department of Anesthesiology, SDU University, Kaskelen, Almaty, Kazakhstan; Özcan, Mustafa Soner, Department of Anesthesiology, SDU University, Kaskelen, Almaty, Kazakhstan; Alkaya-Solmaz, Filiz, Department of Anesthesiology, SDU University, Kaskelen, Almaty, Kazakhstan; Kirdemir, Pakize, Department of Anesthesiology, SDU University, Kaskelen, Almaty, Kazakhstan","Background: This study aimed to compare the effectiveness of the NoSAS, STOP-Bang, and Berlin scoring systems, which are utilized to predict obstructive sleep apnea syndrome (OSAS), in forecasting difficult airway management. Additionally, the study sought to determine which of these scoring systems is the most practical and effective for this purpose. Methods: Following the ethics committee approval, preoperative NoSAS, STOP-Bang, and Berlin scores were calculated for 420 patients aged 18 years and older who were scheduled for tracheal intubation. Mask ventilation and intubation were performed by research assistant with a minimum of two years of experience. Detailed examinations and recordings were conducted, including demographic data, neck circumference, OSAS diagnosis, history of difficult intubation, comorbidities, ASA classification, Mallampati classification, and Cormack-Lehane grade. Subsequently, the predictive efficacy of these three scoring systems for difficult mask ventilation and difficult intubation was compared. Results: In our study, 83 patients (19.8%) were classified as having difficult mask ventilation, and 101 patients (24.0%) were classified as having difficult intubation. The NoSAS score demonstrated a higher predictive power compared to the other scoring systems for difficult mask ventilation and difficult intubation. The cut-off value for the NoSAS score was determined to be 6.5 for predicting difficult mask ventilation and 7.5 for predicting difficult intubation. Conclusion: The routine implementation of the NoSAS score, an easy-to-use, rapid and objective tool primarily developed for OSAS screening, is likely to be effective in preoperatively identifying difficult airways in patients undergoing general anesthesia. © The Author(s) 2025.","Berlin score; Difficult airway; NoSAS score; STOP-Bang score","fentanyl; lidocaine; midazolam; propofol; thiopental; adult; American Society of Anaesthesiologists score; anesthesia induction; Article; Berlin criteria; bilevel positive airway pressure; continuous positive airway pressure; controlled study; Cormack-Lehane Grade; diagnostic test accuracy study; difficult airway management; difficult intubation; difficult mask ventilation; endotracheal intubation; female; general anesthesia; human; intubation; major clinical study; male; Mallampati score; mask ventilation; middle aged; neck circumference; NoSAS score; observational study; obstructive sleep apnea; oxygen saturation; prediction; prospective study; receiver operating characteristic; respiratory tract disease assessment; scoring system; Stop-Bang Questionnaire; videolaryngoscopy; aged; comparative study; diagnosis; predictive value; procedures; respiration control; therapy; Adult; Aged; Airway Management; Female; Humans; Intubation, Intratracheal; Male; Middle Aged; Predictive Value of Tests; Sleep Apnea, Obstructive","","","","","","","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85217357651"
"Duru Çetinkaya, P.; Kayalar, O.; Eldem, V.; Argun Bariş, S.; Köktürk, N.; Kuralay, S.C.; Rajabi, H.; Konyalilar, N.; Mortazavi, D.; Korkunc, S.K.; Erkan, S.; Aksoy, G.T.; Eyikudamaci, G.; Pinar Deniz, P.; Baydar, O.; Yildiz-Gülhan, P.; Saǧcan, G.; Kose Kabil, N.; Tomruk Erdem, A.; Fakili, F.; Öztürk, O.; Başyïǧït, I.; Boyaci, H.; Azak, E.; Ulukavak Çiftçi, T.; Oǧuzülgen, I.K.; Ozger, H.S.; Aysert-Yildiz, P.; Hanta, I.; Ataoglu, O.; Erçelik, M.; Çuhadaroǧlu, C.; Kuzu-Okur, H.; Tor, M.M.; Nurlu Temel, E.; Kul, S.; Tütüncü, Y.; İtil, O.; Bayram, H.","Duru Çetinkaya, Pelin (6504383263); Kayalar, Özgecan (55987119600); Eldem, Vahap (55516063300); Argun Bariş, Serap (37123567800); Köktürk, Nurdan (6603074855); Kuralay, Selim Can (57744640600); Rajabi, Hadi (57205025316); Konyalilar, Nur (57211592921); Mortazavi, Deniz (57195902317); Korkunc, Seval Kübra (57560181600); Erkan, Sinem (57559962500); Aksoy, Gizem Tuşe (57948731200); Eyikudamaci, Gul (58635505500); Pinar Deniz, Pelin (24168195800); Baydar, Oya (36165391100); Yildiz-Gülhan, Pınar (57199508851); Saǧcan, Gülseren (35389682500); Kose Kabil, Neslihan (59320032300); Tomruk Erdem, Aysegul (59304725200); Fakili, Füsun (23995126700); Öztürk, Önder (13007095800); Başyïǧït, Ilknur Egece (7801456166); Boyaci, Haşim (55930621400); Azak, Emel (55672041200); Ulukavak Çiftçi, Tansu (6602130151); Oǧuzülgen, Ipek Kivilcim (6602493907); Ozger, Hasan Selcuk (35503742500); Aysert-Yildiz, Pınar (57203464093); Hanta, Ismail (6507404390); Ataoglu, Ozlem (57205202990); Erçelik, Merve (57205196415); Çuhadaroǧlu, Çaǧlar (6603402170); Kuzu-Okur, Hacer (35311757800); Tor, Müge Meltem (60264823800); Nurlu Temel, Esra (24723110900); Kul, Seval (23009082100); Tütüncü, Yıldız (6508378512); İtil, Bahriye Oya (6508300797); Bayram, Hasan (6602845194)","6504383263; 55987119600; 55516063300; 37123567800; 6603074855; 57744640600; 57205025316; 57211592921; 57195902317; 57560181600; 57559962500; 57948731200; 58635505500; 24168195800; 36165391100; 57199508851; 35389682500; 59320032300; 59304725200; 23995126700; 13007095800; 7801456166; 55930621400; 55672041200; 6602130151; 6602493907; 35503742500; 57203464093; 6507404390; 57205202990; 57205196415; 6603402170; 35311757800; 60264823800; 24723110900; 23009082100; 6508378512; 6508300797; 6602845194","Long-Term Transcriptomic Reprogramming in Peripheral Blood Mononuclear Cells of Severe COVID-19 Survivors Reveals Pro-Oncogenic Signatures and Cancer-Associated Hub Genes","2025","Viruses","17","12","1608","","","0","10.3390/v17121608","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105026427445&doi=10.3390%2Fv17121608&partnerID=40&md5=a322898064bca25b631e2becb37b635e","Department of Pulmonary Medicine, Çukurova Üniversitesi Tip Fakültesi, Adana, Turkey; Department of Biology, Çukurova Üniversitesi, Adana, Adana, Turkey; Koç University, Istanbul, Turkey; Department of Biology, Istanbul Üniversitesi, Istanbul, Turkey; Department of Pulmonary Medicine, Kocaeli Üniversitesi, İzmit, Kocaeli, Turkey; Department of Pulmonary Medicine, Gazi University, Faculty of Medicine, Ankara, Turkey; Department of Pulmonary Medicine, Düzce Üniversitesi, Duzce, Turkey; Department of Pulmonary Medicine, Acibadem Kadiköy Hospital, Kadikoy, Istanbul, Turkey; Department of Pulmonary Medicine, Yalova Üniversitesi, Yalova, Yalova, Turkey; Department of Pulmonary Medicine, Zonguldak Bulent Ecevit University, Zonguldak, Zonguldak, Turkey; Department of Pulmonary Medicine, Gaziantep Üniversitesi, Gaziantep, Gaziantep, Turkey; Department of Pulmonary Medicine, Süleyman Demirel University, Faculty of Medicine, Isparta, Turkey; Department of Infectious Diseases and Clinical Microbiology, Kocaeli Üniversitesi, İzmit, Kocaeli, Turkey; Department of Infectious Diseases and Clinical Microbiology, Gazi University, Faculty of Medicine, Ankara, Turkey; Department of Infectious Diseases and Clinical Microbiology, SDU University, Kaskelen, Almaty, Kazakhstan; Department of Biostatistics, Gaziantep Üniversitesi, Gaziantep, Gaziantep, Turkey; Department of Immunology, Koç University, Istanbul, Turkey; Department of Pulmonary Medicine, Dokuz Eylül Üniversitesi, Izmir, Turkey; Department of Pulmonary Medicine, Koç University, Istanbul, Turkey","Duru Çetinkaya, Pelin, Department of Pulmonary Medicine, Çukurova Üniversitesi Tip Fakültesi, Adana, Turkey; Kayalar, Özgecan, Department of Biology, Çukurova Üniversitesi, Adana, Adana, Turkey, Koç University, Istanbul, Turkey; Eldem, Vahap, Department of Biology, Istanbul Üniversitesi, Istanbul, Turkey; Argun Bariş, Serap, Department of Pulmonary Medicine, Kocaeli Üniversitesi, İzmit, Kocaeli, Turkey; Köktürk, Nurdan, Department of Pulmonary Medicine, Gazi University, Faculty of Medicine, Ankara, Turkey; Kuralay, Selim Can, Department of Biology, Istanbul Üniversitesi, Istanbul, Turkey; Rajabi, Hadi, Koç University, Istanbul, Turkey; Konyalilar, Nur, Koç University, Istanbul, Turkey; Mortazavi, Deniz, Koç University, Istanbul, Turkey; Korkunc, Seval Kübra, Koç University, Istanbul, Turkey; Erkan, Sinem, Koç University, Istanbul, Turkey; Aksoy, Gizem Tuşe, Koç University, Istanbul, Turkey; Eyikudamaci, Gul, Koç University, Istanbul, Turkey; Pinar Deniz, Pelin, Department of Pulmonary Medicine, Çukurova Üniversitesi Tip Fakültesi, Adana, Turkey; Baydar, Oya, Department of Pulmonary Medicine, Çukurova Üniversitesi Tip Fakültesi, Adana, Turkey; Yildiz-Gülhan, Pınar, Department of Pulmonary Medicine, Düzce Üniversitesi, Duzce, Turkey; Saǧcan, Gülseren, Department of Pulmonary Medicine, Acibadem Kadiköy Hospital, Kadikoy, Istanbul, Turkey; Kose Kabil, Neslihan, Department of Pulmonary Medicine, Yalova Üniversitesi, Yalova, Yalova, Turkey; Tomruk Erdem, Aysegul, Department of Pulmonary Medicine, Zonguldak Bulent Ecevit University, Zonguldak, Zonguldak, Turkey; Fakili, Füsun, Department of Pulmonary Medicine, Gaziantep Üniversitesi, Gaziantep, Gaziantep, Turkey; Öztürk, Önder, Department of Pulmonary Medicine, Süleyman Demirel University, Faculty of Medicine, Isparta, Turkey; Başyïǧït, Ilknur Egece, Department of Pulmonary Medicine, Kocaeli Üniversitesi, İzmit, Kocaeli, Turkey; Boyaci, Haşim, Department of Biology, Istanbul Üniversitesi, Istanbul, Turkey; Azak, Emel, Department of Infectious Diseases and Clinical Microbiology, Kocaeli Üniversitesi, İzmit, Kocaeli, Turkey; Ulukavak Çiftçi, Tansu, Department of Pulmonary Medicine, Gazi University, Faculty of Medicine, Ankara, Turkey; Oǧuzülgen, Ipek Kivilcim, Department of Pulmonary Medicine, Gazi University, Faculty of Medicine, Ankara, Turkey; Ozger, Hasan Selcuk, Department of Infectious Diseases and Clinical Microbiology, Gazi University, Faculty of Medicine, Ankara, Turkey; Aysert-Yildiz, Pınar, Department of Infectious Diseases and Clinical Microbiology, Gazi University, Faculty of Medicine, Ankara, Turkey; Hanta, Ismail, Department of Pulmonary Medicine, Çukurova Üniversitesi Tip Fakültesi, Adana, Turkey; Ataoglu, Ozlem, Department of Pulmonary Medicine, Düzce Üniversitesi, Duzce, Turkey; Erçelik, Merve, Department of Pulmonary Medicine, Düzce Üniversitesi, Duzce, Turkey; Çuhadaroǧlu, Çaǧlar, Department of Pulmonary Medicine, Acibadem Kadiköy Hospital, Kadikoy, Istanbul, Turkey; Kuzu-Okur, Hacer, Department of Pulmonary Medicine, Acibadem Kadiköy Hospital, Kadikoy, Istanbul, Turkey; Tor, Müge Meltem, Department of Pulmonary Medicine, Zonguldak Bulent Ecevit University, Zonguldak, Zonguldak, Turkey; Nurlu Temel, Esra, Department of Infectious Diseases and Clinical Microbiology, SDU University, Kaskelen, Almaty, Kazakhstan; Kul, Seval, Department of Biostatistics, Gaziantep Üniversitesi, Gaziantep, Gaziantep, Turkey; Tütüncü, Yıldız, Department of Immunology, Koç University, Istanbul, Turkey; İtil, Bahriye Oya, Department of Pulmonary Medicine, Dokuz Eylül Üniversitesi, Izmir, Turkey; Bayram, Hasan, Koç University, Istanbul, Turkey, Department of Pulmonary Medicine, Koç University, Istanbul, Turkey","This study examined the long-term transcriptomic reprogramming in peripheral blood mononuclear cells (PBMCs) of severe COVID-19 patients and its effects for cancer development. RNA sequencing was conducted on PBMCs obtained from healthy controls, COVID-19 patients without pneumonia, and COVID-19 patients exhibiting severe pneumonia one year post-infection. Differential gene expression analysis identified a sustained pro-oncogenic molecular signature, especially among severe COVID-19 patients. Functional enrichment analysis revealed a substantial enrichment of cancer-associated pathways, encompassing apoptosis, viral carcinogenesis, and transcriptional dysregulation. Notably, the autophagy-related gene SQSTM1/P62 was recognized as a distinctive hub gene within the severe COVID-19 patients, interacting with pivotal genes associated with inflammation, apoptosis, and cancer advancement. Survival analysis demonstrated that elevated expression of COVID-19-associated hub genes correlated with unfavorable prognosis in various cancer types, including adrenocortical carcinoma, bladder urothelial carcinoma, and brain lower-grade glioma. These findings indicate that severe COVID-19 infection may establish a systemic milieu favorable to cancer development or recurrence, highlighting the necessity of prolonged oncological monitoring in these patients. Finding specific molecular targets and pathways can help us understand how COVID-19 might be linked to a higher risk of cancer. © 2025 by the authors.","bioinformatics analysis; cancer risk; COVID-19; differentially expressed genes; long-term effects; PBMCs; transcriptomics","adult; apoptosis; Article; autophagy (cellular); bioinformatics; cancer risk; cohort analysis; controlled study; coronavirus disease 2019; differential gene expression; female; follow up; functional enrichment analysis; gene ontology; human; human cell; KEGG; male; peripheral blood mononuclear cell; pneumonia; protein protein interaction; questionnaire; RNA sequencing; rolling circle replication; survivor; transcriptomics; tumor-related gene; virus carcinogenesis; aged; complication; gene expression profiling; genetics; metabolism; middle aged; mononuclear cell; mortality; neoplasm; prognosis; Severe acute respiratory syndrome coronavirus 2; transcriptome; Aged; COVID-19; Female; Gene Expression Profiling; Humans; Leukocytes, Mononuclear; Male; Middle Aged; Neoplasms; Prognosis; SARS-CoV-2; Survivors; Transcriptome","Koç Üniversitesi, KU; (Y-2022-196)","Funding text 1: We greatly appreciate the patients and healthy volunteers involved in the study. Also, we would like to thank all of the TURCOVID and POST-COVID collaborators who cooperated for this study. We respectfully commemorate Emel Azak Karali, one of the researchers of this study, who passed away on 29 July 2024, and express our deepest gratitude and appreciation for her valuable contributions. We would like to thank the Turkish Thoracic Society for the funding and support. Furthermore, the authors acknowledge the use of the services and facilities of the Ko\u00E7 University Research Center for Translational Medicine (KUTTAM), funded by the Presidency of Turkey, Head of Strategy and Budget. During the preparation of this manu-script, the authors used Gemini 3 Pro ( https://gemini.google.com/ ) for the purposes of grammatical correction and lan-guage editing.; Funding text 2: This research was funded by the Research Support Fund of the Turkish Thoracic Society (TTD). Grant number: Y-2022-196.","","","","","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-105026427445"
"Cetin, C.; Ercan, S.; Acar, H.T.; Arslan, E.; Canbulut, A.; Oğul, A.; Ünal, A.M.","Cetin, Cem (56218888200); Ercan, Sabriye (57027403700); Acar, Hüseyin Tolga (57226559254); Arslan, Esma (58297908900); Canbulut, Ayhan (57701790500); Oğul, Ahsen (57205254671); Ünal, Meriç (57195126396)","56218888200; 57027403700; 57226559254; 58297908900; 57701790500; 57205254671; 57195126396","The effect of low-weight resistance exercises with BFR on muscle functions after arthroscopic ACL surgery","2025","Sport Sciences for Health","21","2","","875","884","0","10.1007/s11332-025-01325-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217155927&doi=10.1007%2Fs11332-025-01325-w&partnerID=40&md5=7bd7211f6920d093454161f9fe5b711e","Department of Sports Medicine, SDU University, Kaskelen, Almaty, Kazakhstan; Department of Sports Medicine, Antalya City Hospital, Antalya, Antalya, Turkey; Department of Sports Medicine, University of Health Sciences, Istanbul, Turkey; Department of Sports Medicine, Isparta City Hospital, Isparta, Isparta, Turkey; Department of Sports Medicine, Eskişehir City Hospital, Eskisehir, Eskisehir, Turkey; Department of Orthopaedics and Traumatology, Meddem Hospital, Isparta, Isparta, Turkey","Cetin, Cem, Department of Sports Medicine, SDU University, Kaskelen, Almaty, Kazakhstan; Ercan, Sabriye, Department of Sports Medicine, SDU University, Kaskelen, Almaty, Kazakhstan; Acar, Hüseyin Tolga, Department of Sports Medicine, Antalya City Hospital, Antalya, Antalya, Turkey; Arslan, Esma, Department of Sports Medicine, University of Health Sciences, Istanbul, Turkey; Canbulut, Ayhan, Department of Sports Medicine, Isparta City Hospital, Isparta, Isparta, Turkey; Oğul, Ahsen, Department of Sports Medicine, Eskişehir City Hospital, Eskisehir, Eskisehir, Turkey; Ünal, Meriç, Department of Orthopaedics and Traumatology, Meddem Hospital, Isparta, Isparta, Turkey","Purpose: This study aimed to determine the effect of low-weight resistance exercises performed with blood flow restriction (BFR) on muscle function in patients undergoing post-surgical rehabilitation following anterior cruciate ligament (ACL) reconstruction surgery. Methods: Thirty-three patients who had undergone ACL surgery were included in the study. Patients were divided into 3 groups according to the sequential randomization method: low-weight resistance exercise with BFR, low-weight resistance exercise without BFR, and high-weight resistance exercise without BFR. All 3 groups were included in the exercise program for 12 sessions, 3 sessions per week for 4 weeks. As the first test, all participants underwent an isometric strength test on an isokinetic dynamometer device. After the 12th session of the exercise program, isometric strength test and isokinetic strength test were applied to all participants as the post-test. Results: There was a significant increase in isometric muscle strength after the exercise protocol in all groups. When the isokinetic test results between the groups were compared; flexion maximum mean torque, flexion peak torque, flexion peak torque/body weight, and mean power parameters were between BFR + low-weight resistance exercise and low-weight resistance exercise groups; A statistically significant difference was found in favor of the BFR + low-weight resistance exercise group (p values 0.022; 0.031; < 0.001; 0.043, respectively). Conclusion: Low-weight resistance exercises with BFR present a promising alternative for promoting early muscle strength development in patients recovering from ACL surgery. © The Author(s), under exclusive licence to Springer-Verlag Italia S.r.l., part of Springer Nature 2025.","Anterior cruciate ligament reconstruction; Blood flow restriction; Muscle strength; Rehabilitation","","Süleyman Demirel Üniversitesi, SDÜ, (TSG-2018–6866); Süleyman Demirel Üniversitesi, SDÜ","This work was supported by Suleyman Demirel University Scientific Research Projects Coordination Department Project Number: TSG-2018\u20136866.","","","","","","Article","Final","","Scopus","2-s2.0-85217155927"
"Anderson, A.; Walker, B.; Duran, A.T.; Aung, M.; Mukashev, N.; Callison, K.","Anderson, Andrew C. (57202001353); Walker, Brigham Cody (57214356988); Duran, Andrea T. (55657113900); Aung, Max T. (57193885636); Mukashev, Nurzhan (58235494500); Callison, Kevin (37121487700)","57202001353; 57214356988; 55657113900; 57193885636; 58235494500; 37121487700","Development of the Health Disparities Prevention Quality Index for Medicare Accountable Care Organizations","2025","Health Equity","9","1","","296","304","0","10.1089/heq.2024.0106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008087145&doi=10.1089%2Fheq.2024.0106&partnerID=40&md5=a40ada12391ecdd0e146f57a4f18f2ce","Department of Health Policy and Management, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, United States; Tulane University School of Public Health and Tropical Medicine, New Orleans, LA, United States; Division of Cardiology, Columbia University Irving Medical Center, New York, NY, United States; Keck School of Medicine of USC, Los Angeles, CA, United States; Center for Health, SDU University, Kaskelen, Almaty, Kazakhstan; Murphy Institute of Political Economy, Tulane University, New Orleans, LA, United States","Anderson, Andrew C., Department of Health Policy and Management, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD, United States; Walker, Brigham Cody, Tulane University School of Public Health and Tropical Medicine, New Orleans, LA, United States; Duran, Andrea T., Division of Cardiology, Columbia University Irving Medical Center, New York, NY, United States; Aung, Max T., Keck School of Medicine of USC, Los Angeles, CA, United States; Mukashev, Nurzhan, Center for Health, SDU University, Kaskelen, Almaty, Kazakhstan; Callison, Kevin, Tulane University School of Public Health and Tropical Medicine, New Orleans, LA, United States, Murphy Institute of Political Economy, Tulane University, New Orleans, LA, United States","Background: Value-based care aims to improve quality and reduce costs, yet racial and ethnic disparities in health outcomes persist, including within Medicare Shared Savings Program accountable care organizations (ACOs). This study introduces the Health Disparities Prevention Quality Index (HDPQI), a novel measure designed to evaluate disparities in preventable hospital admissions, using heart failure (HF) as a case study. Methods: We analyzed administrative claims for Medicare Fee-for-Service beneficiaries (2018-2019) attributed to 476 ACOs. The HDPQI stratifies preventable HF admissions by race/ethnicity, sex, and dual eligibility, producing subgroup observed-to-expected (O:E) ratios, which are aggregated to generate ACO-level scores. Higher scores indicate more preventable admissions than expected. We used t-tests to compare HDPQI scores and related metrics between higher- and lower-performing ACOs (top and bottom 50%) and assessed sensitivity to varying HF prevalence rates. Results: Higher-performing ACOs (bottom 50%) had an average HDPQI score of 1.13, compared with 1.40 for lower-performing ACOs (top 50%). Lower-performing ACOs exhibited significantly higher total inpatient admissions (1.79 vs. 1.70 per beneficiary, p < 0.001) and greater proportions of HF patients with inpatient admissions (1.46 vs. 1.12, p < 0.001). Subgroup analysis revealed dual-eligible Black females had the highest disparities (O:E ratio = 1.9), while Asian subgroups consistently exhibited lower scores (e.g., Asian males O:E ratio = 0.4). Lower-performing ACOs also showed greater variability in subgroup metrics and higher mean subgroup scores (1.51 vs. 1.26, p < 0.001). Conclusion: The HDPQI provides a granular tool to quantify disparities in preventable HF admissions and identify performance gaps. These results highlight the importance of subgroup-specific strategies to advance equity within ACOs and lay the foundation for validating the HDPQI for broader applications in value-based care. © The Author(s) 2025. Published by Mary Ann Liebert, Inc.","health equity measurement; Medicare shared savings; value-based care","","","This work was funded by the Preparedness and Treatment Equity Coalition.","","","","","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-105008087145"
