"Автор (ы)","Author full names","Идентификатор автора(ов)","Название документа","Год","Название источника","Том","Выпуск","Статья №","Страница начала","Страница окончания","Цитирования","DOI","Ссылка","Организации","Авторы организаций","Краткое описание","Ключевые слова автора","Ключевые слова указателя","Сведения о финансировании","Текст о финансировании","Спонсоры","Название конференции","Дата конференции","Место проведения конференции","Код конференции","Тип документа","СТАДИЯ ПУБЛИКАЦИИ","Open Access (открытый доступ)","Источник","EID"
"Yegorov, S.; Bromage, S.; Boldbaatar, N.; Ganmaa, D.","Yegorov, Sergey (26434035900); Bromage, Sabri (57191191130); Boldbaatar, Ninjin (57194383595); Ganmaa, Davaasambuu (6507193376)","26434035900; 57191191130; 57194383595; 6507193376","Effects of Vitamin D Supplementation and Seasonality on Circulating Cytokines in Adolescents: Analysis of Data From a Feasibility Trial in Mongolia","2019","Frontiers in Nutrition","6","","166","","","14","10.3389/fnut.2019.00166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074666073&doi=10.3389%2Ffnut.2019.00166&partnerID=40&md5=9c0f561260f9d521bb5025f4ce4cf8de","Department of Mathematics and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan; Department of Biology, Nazarbayev University, Astana, Kazakhstan; Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Department of Radiation Oncology, Brigham and Women's Hospital, Boston, MA, United States; Harvard Medical School, Boston, MA, United States","Yegorov, Sergey, Department of Mathematics and Natural Sciences, SDU University, Kaskelen, Almaty, Kazakhstan, Department of Biology, Nazarbayev University, Astana, Kazakhstan; Bromage, Sabri, Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Boldbaatar, Ninjin, Department of Radiation Oncology, Brigham and Women's Hospital, Boston, MA, United States; Ganmaa, Davaasambuu, Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States, Harvard Medical School, Boston, MA, United States","Vitamin D deficiency is prevalent in human populations and has been linked to immune dysfunction. Here we explored the effects of cholecalciferol supplementation on circulating cytokines in severely vitamin D deficient [blood 25(OH)D << 30 nmol/L] adolescents aged 12–15 from Mongolia. The study included 28 children receiving 800 IU daily cholecalciferol for 6 months spanning winter and spring, and 30 children receiving placebo during the same period. The levels of 25(OH)D were assessed at baseline, 3 and 6 months. Twenty-one cytokines were measured in serum at baseline and at 6 months. Changes in 25(OH)D and cytokines were assessed using paired parametric tests. The median blood 25(OH)D concentration at baseline was 13.7 nmol/L (IQR = 10.0–21.7). Supplementation tripled blood 25(OH)D levels (p < 0.001) and was associated with elevated interleukin (IL)-6 (p = 0.043). The placebo group had reduced macrophage inflammatory protein (MIP)-1α (p = 0.007) and IL-8 (p = 0.034) at 6 months. Although limited by a small sample size, these findings suggest that cholecalciferol supplementation and seasonality may impact systemic immunity in adolescents, identifying chemokines as potentially important biomarkers of vitamin D status in this Northeast Asian population. Larger clinical trials are warranted to validate these results. Clinical Trial Registration: www.ClinicalTrial.org, Identifier: NCT01244204. © Copyright © 2019 Yegorov, Bromage, Boldbaatar and Ganmaa.","adolescents; chemokines; cholecalciferol supplementation; cytokines; Mongolia; Northeast Asia; vitamin D deficiency","","National Institutes of Health, NIH; National Heart, Lung, and Blood Institute, NHLBI, (1K99HL089710-01A1)","This study was supported by the NIH/NHLBI 1K99HL089710-01A1 grant to DG. We acknowledge the support of Harvard Catalyst—Laboratory for Innovative Translational Technologies (HC-LITT) at Harvard Institutes of Medicine with cytokine assays.","","","","","","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85074666073"
"Smirnova, Y.V.; Tatibekov, B.L.","Smirnova, Yelena V. (55328498700); Tatibekov, Bolat L. (55914102100)","55328498700; 55914102100","Older experts versus young enthusiasts: Whom do Kazakhstani employers prefer?","2013","Quality in Ageing and Older Adults","14","2","","128","138","5","10.1108/14717791311327079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886944099&doi=10.1108%2F14717791311327079&partnerID=40&md5=49847d4a6d9a791c6e75691325784840","Department of Management, SDU University, Kaskelen, Almaty, Kazakhstan","Smirnova, Yelena V., Department of Management, SDU University, Kaskelen, Almaty, Kazakhstan; Tatibekov, Bolat L., Department of Management, SDU University, Kaskelen, Almaty, Kazakhstan","Purpose - This study aims to examine and discuss the opportunities and barriers older employees face in the recruitment process in comparison with younger candidates. The paper aims to analyze Kazakhstani employer preferences in terms of the age of their employees. Design/methodology/approach - The study draws on an analysis of the existent literature, statistical data, and the observations and experiences of the authors. Findings - The results suggest that both younger and older employees in Kazakhstan face barriers in the recruitment process. While recent graduates lack experience and a knowledge level capable of meeting the requirements of businesses, older employees are heavily trained and less adaptable to change in the environment. Employers in Kazakhstan are more willing to hire young employees rather than older workers. The recruitment process is primarily based on personal contacts. Practical implications - By describing the barriers older employees face in the recruitment process, the paper appeals to the Kazakhstani Government to revise policies and develop new measures to safeguard older workers. In addition, given the inconsistency of higher education with business requirements, policy makers should revise strategies and controls in the higher education system. Originality/value - The paper fills the literature gap and analyses Kazakhstani employer preferences in recruiting older versus younger employees. The obstacles older employees face in the recruitment process are outlined and discussed. Copyright © 2013 Emerald Group Publishing Limited. All rights reserved.","Barriers; Employees; Employers; Kazakhstan; Older employees; Recruitment; Young employees","","","","","","","","","Article","Final","","Scopus","2-s2.0-84886944099"
